Rxns	ranges	m1000lux	maxFlux
r_1165_EXP_2	0	0	0
r_1166_EXP_1	0	0	0
r_1166_EXP_10	0	0	0
r_1166_EXP_11	0	0	0
r_1166_EXP_12	0	0	0
r_1166_EXP_13	0	0	0
r_1166_EXP_14	0	0	0
r_1166_EXP_15	0	0	0
r_1166_EXP_2	0	0	0
r_1166_EXP_3	0	0	0
r_1166_EXP_4	0	0	0
r_1166_EXP_5	0	0	0
r_1166_EXP_6	0	0	0
r_1166_EXP_7	0	0	0
r_1166_EXP_8	0	0	0
r_1166_EXP_9	0	0	0
r_1167_EXP_1	0	0	0
r_1167_EXP_2	0	0	0
r_1167_EXP_3	0	0	0
r_1167_EXP_4	0	0	0
r_1168_EXP_1	278.041516889913	0	278.041516889913
r_1168_EXP_2	271.481939099727	0	271.481939099727
r_1168_EXP_3	313.298833087229	0	313.298833087229
r_1168_EXP_4	264.404524118829	0	264.404524118829
r_1168_REV_EXP_1	278.040665885816	0	278.040665885816
r_1168_REV_EXP_2	271.481108172605	0	271.481108172605
r_1168_REV_EXP_3	313.297874170782	0	313.297874170782
r_1168_REV_EXP_4	264.403714853611	0	264.403714853611
r_1171_EXP_1	223.391796057041	0	223.391796057041
r_1171_EXP_2	223.391796057041	0	223.391796057041
r_1171_EXP_3	223.391796057041	0	223.391796057041
r_1171_EXP_4	223.391796057041	0	223.391796057041
r_1171_EXP_5	223.391796057041	0	223.391796057041
r_1172	223.391112319811	0	223.391112319811
r_1173_EXP_1	1000	0	1000
r_1173_EXP_10	1000	0	1000
r_1173_EXP_11	1000	0	1000
r_1173_EXP_12	1000	0	1000
r_1173_EXP_13	1000	0	1000
r_1173_EXP_2	1000	0	1000
r_1173_EXP_3	1000	0	1000
r_1173_EXP_4	1000	0	1000
r_1173_EXP_5	1000	0	1000
r_1173_EXP_6	1000	0	1000
r_1173_EXP_7	1000	0	1000
r_1173_EXP_8	1000	0	1000
r_1173_EXP_9	1000	0	1000
r_1173_REV_EXP_1	1000	0	1000
r_1173_REV_EXP_10	1000	0	1000
r_1173_REV_EXP_11	1000	0	1000
r_1173_REV_EXP_12	1000	0	1000
r_1173_REV_EXP_13	1000	0	1000
r_1173_REV_EXP_2	1000	0	1000
r_1173_REV_EXP_3	1000	0	1000
r_1173_REV_EXP_4	1000	0	1000
r_1173_REV_EXP_5	1000	0	1000
r_1173_REV_EXP_6	1000	0	1000
r_1173_REV_EXP_7	1000	0	1000
r_1173_REV_EXP_8	1000	0	1000
r_1173_REV_EXP_9	1000	0	1000
r_1174	0	0	0
r_1175_EXP_1	0.140230199138996	0	0.140230199138996
r_1175_EXP_2	0.140230199138996	0	0.140230199138996
r_1176_EXP_1	1000	0	1000
r_1176_EXP_2	1000	0	1000
r_1176_REV_EXP_1	1000	0	1000
r_1176_REV_EXP_2	1000	0	1000
r_1177_EXP_1	0	0	0
r_1177_EXP_2	0	0	0
r_1178	0	0	0
r_1179	0	0	0
r_1180	0	0	0
r_1181	0	0	0
r_1182	1000	0	1000
r_1182_REV	1000	0	1000
r_1183_EXP_1	1000	0	1000
r_1183_EXP_10	1000	0	1000
r_1183_EXP_11	1000	0	1000
r_1183_EXP_12	1000	0	1000
r_1183_EXP_13	1000	0	1000
r_1183_EXP_2	1000	0	1000
r_1183_EXP_3	1000	0	1000
r_1183_EXP_4	1000	0	1000
r_1183_EXP_5	1000	0	1000
r_1183_EXP_6	1000	0	1000
r_1183_EXP_7	1000	0	1000
r_1183_EXP_8	1000	0	1000
r_1183_EXP_9	1000	0	1000
r_1183_REV_EXP_1	1000	0	1000
r_1183_REV_EXP_10	1000	0	1000
r_1183_REV_EXP_11	1000	0	1000
r_1183_REV_EXP_12	1000	0	1000
r_1183_REV_EXP_13	1000	0	1000
r_1183_REV_EXP_2	1000	0	1000
r_1183_REV_EXP_3	1000	0	1000
r_1183_REV_EXP_4	1000	0	1000
r_1183_REV_EXP_5	1000	0	1000
r_1183_REV_EXP_6	1000	0	1000
r_1183_REV_EXP_7	1000	0	1000
r_1183_REV_EXP_8	1000	0	1000
r_1183_REV_EXP_9	1000	0	1000
r_1184_EXP_1	1000	0	1000
r_1184_EXP_10	1000	0	1000
r_1184_EXP_11	1000	0	1000
r_1184_EXP_12	1000	0	1000
r_1184_EXP_13	1000	0	1000
r_1184_EXP_2	1000	0	1000
r_1184_EXP_3	1000	0	1000
r_1184_EXP_4	1000	0	1000
r_1184_EXP_5	1000	0	1000
r_1184_EXP_6	1000	0	1000
r_1184_EXP_7	1000	0	1000
r_1184_EXP_8	1000	0	1000
r_1184_EXP_9	1000	0	1000
r_1184_REV_EXP_1	1000	0	1000
r_1184_REV_EXP_10	1000	0	1000
r_1184_REV_EXP_11	1000	0	1000
r_1184_REV_EXP_12	1000	0	1000
r_1184_REV_EXP_13	1000	0	1000
r_1184_REV_EXP_2	1000	0	1000
r_1184_REV_EXP_3	1000	0	1000
r_1184_REV_EXP_4	1000	0	1000
r_1184_REV_EXP_5	1000	0	1000
r_1184_REV_EXP_6	1000	0	1000
r_1184_REV_EXP_7	1000	0	1000
r_1184_REV_EXP_8	1000	0	1000
r_1184_REV_EXP_9	1000	0	1000
r_1186_EXP_1	1000	0	1000
r_1186_EXP_10	1000	0	1000
r_1186_EXP_11	1000	0	1000
r_1186_EXP_12	1000	0	1000
r_1186_EXP_13	1000	0	1000
r_1186_EXP_2	1000	0	1000
r_1186_EXP_3	1000	0	1000
r_1186_EXP_4	1000	0	1000
r_1186_EXP_5	1000	0	1000
r_1186_EXP_6	1000	0	1000
r_1186_EXP_7	1000	0	1000
r_1186_EXP_8	1000	0	1000
r_1186_EXP_9	1000	0	1000
r_1186_REV_EXP_1	1000	0	1000
r_1186_REV_EXP_10	1000	0	1000
r_1186_REV_EXP_11	1000	0	1000
r_1186_REV_EXP_12	1000	0	1000
r_1186_REV_EXP_13	1000	0	1000
r_1186_REV_EXP_2	1000	0	1000
r_1186_REV_EXP_3	1000	0	1000
r_1186_REV_EXP_4	1000	0	1000
r_1186_REV_EXP_5	1000	0	1000
r_1186_REV_EXP_6	1000	0	1000
r_1186_REV_EXP_7	1000	0	1000
r_1186_REV_EXP_8	1000	0	1000
r_1186_REV_EXP_9	1000	0	1000
r_1187	500.186973598773	0	500.186973598773
r_1188_EXP_1	500.186973598773	0	500.186973598773
r_1188_EXP_2	500.186973598773	0	500.186973598773
r_1189	0	0	0
r_1190_EXP_1	1000	0	1000
r_1190_EXP_10	1000	0	1000
r_1190_EXP_11	1000	0	1000
r_1190_EXP_12	1000	0	1000
r_1190_EXP_13	1000	0	1000
r_1190_EXP_2	1000	0	1000
r_1190_EXP_3	1000	0	1000
r_1190_EXP_4	1000	0	1000
r_1190_EXP_5	1000	0	1000
r_1190_EXP_6	1000	0	1000
r_1190_EXP_7	1000	0	1000
r_1190_EXP_8	1000	0	1000
r_1190_EXP_9	1000	0	1000
r_1190_REV_EXP_1	1000	0	1000
r_1190_REV_EXP_10	1000	0	1000
r_1190_REV_EXP_11	1000	0	1000
r_1190_REV_EXP_12	1000	0	1000
r_1190_REV_EXP_13	1000	0	1000
r_1190_REV_EXP_2	1000	0	1000
r_1190_REV_EXP_3	1000	0	1000
r_1190_REV_EXP_4	1000	0	1000
r_1190_REV_EXP_5	1000	0	1000
r_1190_REV_EXP_6	1000	0	1000
r_1190_REV_EXP_7	1000	0	1000
r_1190_REV_EXP_8	1000	0	1000
r_1190_REV_EXP_9	1000	0	1000
r_1191_EXP_1	1000	0	1000
r_1191_EXP_2	1000	0	1000
r_1191_EXP_3	1000	0	1000
r_1191_EXP_4	1000	0	1000
r_1191_EXP_5	1000	0	1000
r_1191_EXP_6	1000	0	1000
r_1191_EXP_7	1000	0	1000
r_1191_EXP_8	1000	0	1000
r_1191_REV_EXP_1	1000	0	1000
r_1191_REV_EXP_2	1000	0	1000
r_1191_REV_EXP_3	1000	0	1000
r_1191_REV_EXP_4	1000	0	1000
r_1191_REV_EXP_5	1000	0	1000
r_1191_REV_EXP_6	1000	0	1000
r_1191_REV_EXP_7	1000	0	1000
r_1191_REV_EXP_8	1000	0	1000
r_1192_EXP_1	1000	0	1000
r_1192_EXP_10	1000	0	1000
r_1192_EXP_11	1000	0	1000
r_1192_EXP_12	1000	0	1000
r_1192_EXP_13	1000	0	1000
r_1192_EXP_2	1000	0	1000
r_1192_EXP_3	1000	0	1000
r_1192_EXP_4	1000	0	1000
r_1192_EXP_5	1000	0	1000
r_1192_EXP_6	1000	0	1000
r_1192_EXP_7	1000	0	1000
r_1192_EXP_8	1000	0	1000
r_1192_EXP_9	1000	0	1000
r_1192_REV_EXP_1	1000	0	1000
r_1192_REV_EXP_10	1000	0	1000
r_1192_REV_EXP_11	1000	0	1000
r_1192_REV_EXP_12	1000	0	1000
r_1192_REV_EXP_13	1000	0	1000
r_1192_REV_EXP_2	1000	0	1000
r_1192_REV_EXP_3	1000	0	1000
r_1192_REV_EXP_4	1000	0	1000
r_1192_REV_EXP_5	1000	0	1000
r_1192_REV_EXP_6	1000	0	1000
r_1192_REV_EXP_7	1000	0	1000
r_1192_REV_EXP_8	1000	0	1000
r_1192_REV_EXP_9	1000	0	1000
r_1193	0	0	0
r_1194	0.590561204996416	0.0227582724798099	0.613319477476226
r_1195	0	0	0
r_1196_EXP_1	1000	0	1000
r_1196_EXP_10	1000	0	1000
r_1196_EXP_11	1000	0	1000
r_1196_EXP_12	1000	0	1000
r_1196_EXP_13	1000	0	1000
r_1196_EXP_2	1000	0	1000
r_1196_EXP_3	1000	0	1000
r_1196_EXP_4	1000	0	1000
r_1196_EXP_5	1000	0	1000
r_1196_EXP_6	1000	0	1000
r_1196_EXP_7	1000	0	1000
r_1196_EXP_8	1000	0	1000
r_1196_EXP_9	1000	0	1000
r_1196_REV_EXP_1	1000	0	1000
r_1196_REV_EXP_10	1000	0	1000
r_1196_REV_EXP_11	1000	0	1000
r_1196_REV_EXP_12	1000	0	1000
r_1196_REV_EXP_13	1000	0	1000
r_1196_REV_EXP_2	1000	0	1000
r_1196_REV_EXP_3	1000	0	1000
r_1196_REV_EXP_4	1000	0	1000
r_1196_REV_EXP_5	1000	0	1000
r_1196_REV_EXP_6	1000	0	1000
r_1196_REV_EXP_7	1000	0	1000
r_1196_REV_EXP_8	1000	0	1000
r_1196_REV_EXP_9	1000	0	1000
r_1197	500.186973598768	0	500.186973598768
r_1198_EXP_1	500.186973598768	0	500.186973598768
r_1198_EXP_2	500.186973598768	0	500.186973598768
r_1199_EXP_1	1000	0	1000
r_1199_EXP_10	1000	0	1000
r_1199_EXP_11	1000	0	1000
r_1199_EXP_12	1000	0	1000
r_1199_EXP_13	1000	0	1000
r_1199_EXP_2	1000	0	1000
r_1199_EXP_3	1000	0	1000
r_1199_EXP_4	1000	0	1000
r_1199_EXP_5	1000	0	1000
r_1199_EXP_6	1000	0	1000
r_1199_EXP_7	1000	0	1000
r_1199_EXP_8	1000	0	1000
r_1199_EXP_9	1000	0	1000
r_1199_REV_EXP_1	1000	0	1000
r_1199_REV_EXP_10	1000	0	1000
r_1199_REV_EXP_11	1000	0	1000
r_1199_REV_EXP_12	1000	0	1000
r_1199_REV_EXP_13	1000	0	1000
r_1199_REV_EXP_2	1000	0	1000
r_1199_REV_EXP_3	1000	0	1000
r_1199_REV_EXP_4	1000	0	1000
r_1199_REV_EXP_5	1000	0	1000
r_1199_REV_EXP_6	1000	0	1000
r_1199_REV_EXP_7	1000	0	1000
r_1199_REV_EXP_8	1000	0	1000
r_1199_REV_EXP_9	1000	0	1000
r_1200	0	0	0
r_1201_EXP_1	1000	0	1000
r_1201_EXP_10	1000	0	1000
r_1201_EXP_11	1000	0	1000
r_1201_EXP_12	1000	0	1000
r_1201_EXP_13	1000	0	1000
r_1201_EXP_2	1000	0	1000
r_1201_EXP_3	1000	0	1000
r_1201_EXP_4	1000	0	1000
r_1201_EXP_5	1000	0	1000
r_1201_EXP_6	1000	0	1000
r_1201_EXP_7	1000	0	1000
r_1201_EXP_8	1000	0	1000
r_1201_EXP_9	1000	0	1000
r_1201_REV_EXP_1	1000	0	1000
r_1201_REV_EXP_10	1000	0	1000
r_1201_REV_EXP_11	1000	0	1000
r_1201_REV_EXP_12	1000	0	1000
r_1201_REV_EXP_13	1000	0	1000
r_1201_REV_EXP_2	1000	0	1000
r_1201_REV_EXP_3	1000	0	1000
r_1201_REV_EXP_4	1000	0	1000
r_1201_REV_EXP_5	1000	0	1000
r_1201_REV_EXP_6	1000	0	1000
r_1201_REV_EXP_7	1000	0	1000
r_1201_REV_EXP_8	1000	0	1000
r_1201_REV_EXP_9	1000	0	1000
r_1203	500.186973598768	0	500.186973598768
r_1204_EXP_1	500.186973598773	0	500.186973598773
r_1204_EXP_2	500.186973598773	0	500.186973598773
r_1205_EXP_1	1000	0	1000
r_1205_EXP_10	1000	0	1000
r_1205_EXP_11	1000	0	1000
r_1205_EXP_12	1000	0	1000
r_1205_EXP_13	1000	0	1000
r_1205_EXP_2	1000	0	1000
r_1205_EXP_3	1000	0	1000
r_1205_EXP_4	1000	0	1000
r_1205_EXP_5	1000	0	1000
r_1205_EXP_6	1000	0	1000
r_1205_EXP_7	1000	0	1000
r_1205_EXP_8	1000	0	1000
r_1205_EXP_9	1000	0	1000
r_1205_REV_EXP_1	1000	0	1000
r_1205_REV_EXP_10	1000	0	1000
r_1205_REV_EXP_11	1000	0	1000
r_1205_REV_EXP_12	1000	0	1000
r_1205_REV_EXP_13	1000	0	1000
r_1205_REV_EXP_2	1000	0	1000
r_1205_REV_EXP_3	1000	0	1000
r_1205_REV_EXP_4	1000	0	1000
r_1205_REV_EXP_5	1000	0	1000
r_1205_REV_EXP_6	1000	0	1000
r_1205_REV_EXP_7	1000	0	1000
r_1205_REV_EXP_8	1000	0	1000
r_1205_REV_EXP_9	1000	0	1000
r_1206_EXP_1	1000	0	1000
r_1206_EXP_2	1000	0	1000
r_1206_REV_EXP_1	1000	0	1000
r_1206_REV_EXP_2	1000	0	1000
r_1207_EXP_1	0	0	0
r_1207_EXP_2	0	0	0
r_1209	500.186973598771	0	500.186973598771
r_1210_EXP_1	500.186973598771	0	500.186973598771
r_1210_EXP_2	500.186973598771	0	500.186973598771
r_1211_EXP_1	1000	0	1000
r_1211_EXP_10	1000	0	1000
r_1211_EXP_11	1000	0	1000
r_1211_EXP_12	1000	0	1000
r_1211_EXP_13	1000	0	1000
r_1211_EXP_2	1000	0	1000
r_1211_EXP_3	1000	0	1000
r_1211_EXP_4	1000	0	1000
r_1211_EXP_5	1000	0	1000
r_1211_EXP_6	1000	0	1000
r_1211_EXP_7	1000	0	1000
r_1211_EXP_8	1000	0	1000
r_1211_EXP_9	1000	0	1000
r_1211_REV_EXP_1	1000	0	1000
r_1211_REV_EXP_10	1000	0	1000
r_1211_REV_EXP_11	1000	0	1000
r_1211_REV_EXP_12	1000	0	1000
r_1211_REV_EXP_13	1000	0	1000
r_1211_REV_EXP_2	1000	0	1000
r_1211_REV_EXP_3	1000	0	1000
r_1211_REV_EXP_4	1000	0	1000
r_1211_REV_EXP_5	1000	0	1000
r_1211_REV_EXP_6	1000	0	1000
r_1211_REV_EXP_7	1000	0	1000
r_1211_REV_EXP_8	1000	0	1000
r_1211_REV_EXP_9	1000	0	1000
r_1212	0	0	0
r_1213_EXP_1	1000	0	1000
r_1213_EXP_10	1000	0	1000
r_1213_EXP_11	1000	0	1000
r_1213_EXP_12	1000	0	1000
r_1213_EXP_13	1000	0	1000
r_1213_EXP_2	1000	0	1000
r_1213_EXP_3	1000	0	1000
r_1213_EXP_4	1000	0	1000
r_1213_EXP_5	1000	0	1000
r_1213_EXP_6	1000	0	1000
r_1213_EXP_7	1000	0	1000
r_1213_EXP_8	1000	0	1000
r_1213_EXP_9	1000	0	1000
r_1213_REV_EXP_1	1000	0	1000
r_1213_REV_EXP_10	1000	0	1000
r_1213_REV_EXP_11	1000	0	1000
r_1213_REV_EXP_12	1000	0	1000
r_1213_REV_EXP_13	1000	0	1000
r_1213_REV_EXP_2	1000	0	1000
r_1213_REV_EXP_3	1000	0	1000
r_1213_REV_EXP_4	1000	0	1000
r_1213_REV_EXP_5	1000	0	1000
r_1213_REV_EXP_6	1000	0	1000
r_1213_REV_EXP_7	1000	0	1000
r_1213_REV_EXP_8	1000	0	1000
r_1213_REV_EXP_9	1000	0	1000
r_1214_EXP_1	1000	0	1000
r_1214_EXP_10	1000	0	1000
r_1214_EXP_11	1000	0	1000
r_1214_EXP_12	1000	0	1000
r_1214_EXP_13	1000	0	1000
r_1214_EXP_2	1000	0	1000
r_1214_EXP_3	1000	0	1000
r_1214_EXP_4	1000	0	1000
r_1214_EXP_5	1000	0	1000
r_1214_EXP_6	1000	0	1000
r_1214_EXP_7	1000	0	1000
r_1214_EXP_8	1000	0	1000
r_1214_EXP_9	1000	0	1000
r_1214_REV_EXP_1	1000	0	1000
r_1214_REV_EXP_10	1000	0	1000
r_1214_REV_EXP_11	1000	0	1000
r_1214_REV_EXP_12	1000	0	1000
r_1214_REV_EXP_13	1000	0	1000
r_1214_REV_EXP_2	1000	0	1000
r_1214_REV_EXP_3	1000	0	1000
r_1214_REV_EXP_4	1000	0	1000
r_1214_REV_EXP_5	1000	0	1000
r_1214_REV_EXP_6	1000	0	1000
r_1214_REV_EXP_7	1000	0	1000
r_1214_REV_EXP_8	1000	0	1000
r_1214_REV_EXP_9	1000	0	1000
r_1215_EXP_1	1000	0	1000
r_1215_EXP_10	1000	0	1000
r_1215_EXP_11	1000	0	1000
r_1215_EXP_12	1000	0	1000
r_1215_EXP_13	1000	0	1000
r_1215_EXP_2	1000	0	1000
r_1215_EXP_3	1000	0	1000
r_1215_EXP_4	1000	0	1000
r_1215_EXP_5	1000	0	1000
r_1215_EXP_6	1000	0	1000
r_1215_EXP_7	1000	0	1000
r_1215_EXP_8	1000	0	1000
r_1215_EXP_9	1000	0	1000
r_1215_REV_EXP_1	1000	0	1000
r_1215_REV_EXP_10	1000	0	1000
r_1215_REV_EXP_11	1000	0	1000
r_1215_REV_EXP_12	1000	0	1000
r_1215_REV_EXP_13	1000	0	1000
r_1215_REV_EXP_2	1000	0	1000
r_1215_REV_EXP_3	1000	0	1000
r_1215_REV_EXP_4	1000	0	1000
r_1215_REV_EXP_5	1000	0	1000
r_1215_REV_EXP_6	1000	0	1000
r_1215_REV_EXP_7	1000	0	1000
r_1215_REV_EXP_8	1000	0	1000
r_1215_REV_EXP_9	1000	0	1000
r_1216_EXP_1	1000	0	1000
r_1216_EXP_10	1000	0	1000
r_1216_EXP_11	1000	0	1000
r_1216_EXP_12	1000	0	1000
r_1216_EXP_13	1000	0	1000
r_1216_EXP_2	1000	0	1000
r_1216_EXP_3	1000	0	1000
r_1216_EXP_4	1000	0	1000
r_1216_EXP_5	1000	0	1000
r_1216_EXP_6	1000	0	1000
r_1216_EXP_7	1000	0	1000
r_1216_EXP_8	1000	0	1000
r_1216_EXP_9	1000	0	1000
r_1216_REV_EXP_1	1000	0	1000
r_1216_REV_EXP_10	1000	0	1000
r_1216_REV_EXP_11	1000	0	1000
r_1216_REV_EXP_12	1000	0	1000
r_1216_REV_EXP_13	1000	0	1000
r_1216_REV_EXP_2	1000	0	1000
r_1216_REV_EXP_3	1000	0	1000
r_1216_REV_EXP_4	1000	0	1000
r_1216_REV_EXP_5	1000	0	1000
r_1216_REV_EXP_6	1000	0	1000
r_1216_REV_EXP_7	1000	0	1000
r_1216_REV_EXP_8	1000	0	1000
r_1216_REV_EXP_9	1000	0	1000
r_1217_EXP_1	1000	0	1000
r_1217_EXP_10	1000	0	1000
r_1217_EXP_11	1000	0	1000
r_1217_EXP_12	1000	0	1000
r_1217_EXP_13	1000	0	1000
r_1217_EXP_14	1000	0	1000
r_1217_EXP_2	1000	0	1000
r_1217_EXP_3	1000	0	1000
r_1217_EXP_4	1000	0	1000
r_1217_EXP_5	1000	0	1000
r_1217_EXP_6	1000	0	1000
r_1217_EXP_7	1000	0	1000
r_1217_EXP_8	1000	0	1000
r_1217_EXP_9	1000	0	1000
r_1217_REV_EXP_1	1000	0	1000
r_1217_REV_EXP_10	1000	0	1000
r_1217_REV_EXP_11	1000	0	1000
r_1217_REV_EXP_12	1000	0	1000
r_1217_REV_EXP_13	1000	0	1000
r_1217_REV_EXP_14	1000	0	1000
r_1217_REV_EXP_2	1000	0	1000
r_1217_REV_EXP_3	1000	0	1000
r_1217_REV_EXP_4	1000	0	1000
r_1217_REV_EXP_5	1000	0	1000
r_1217_REV_EXP_6	1000	0	1000
r_1217_REV_EXP_7	1000	0	1000
r_1217_REV_EXP_8	1000	0	1000
r_1217_REV_EXP_9	1000	0	1000
r_1218_EXP_1	1000	0	1000
r_1218_EXP_10	1000	0	1000
r_1218_EXP_11	1000	0	1000
r_1218_EXP_12	1000	0	1000
r_1218_EXP_13	1000	0	1000
r_1218_EXP_2	1000	0	1000
r_1218_EXP_3	1000	0	1000
r_1218_EXP_4	1000	0	1000
r_1218_EXP_5	1000	0	1000
r_1218_EXP_6	1000	0	1000
r_1218_EXP_7	1000	0	1000
r_1218_EXP_8	1000	0	1000
r_1218_EXP_9	1000	0	1000
r_1218_REV_EXP_1	1000	0	1000
r_1218_REV_EXP_10	1000	0	1000
r_1218_REV_EXP_11	1000	0	1000
r_1218_REV_EXP_12	1000	0	1000
r_1218_REV_EXP_13	1000	0	1000
r_1218_REV_EXP_2	1000	0	1000
r_1218_REV_EXP_3	1000	0	1000
r_1218_REV_EXP_4	1000	0	1000
r_1218_REV_EXP_5	1000	0	1000
r_1218_REV_EXP_6	1000	0	1000
r_1218_REV_EXP_7	1000	0	1000
r_1218_REV_EXP_8	1000	0	1000
r_1218_REV_EXP_9	1000	0	1000
r_1219_EXP_1	1000	0	1000
r_1219_EXP_10	1000	0	1000
r_1219_EXP_11	1000	0	1000
r_1219_EXP_12	1000	0	1000
r_1219_EXP_13	1000	0	1000
r_1219_EXP_2	1000	0	1000
r_1219_EXP_3	1000	0	1000
r_1219_EXP_4	1000	0	1000
r_1219_EXP_5	1000	0	1000
r_1219_EXP_6	1000	0	1000
r_1219_EXP_7	1000	0	1000
r_1219_EXP_8	1000	0	1000
r_1219_EXP_9	1000	0	1000
r_1219_REV_EXP_1	1000	0	1000
r_1219_REV_EXP_10	1000	0	1000
r_1219_REV_EXP_11	1000	0	1000
r_1219_REV_EXP_12	1000	0	1000
r_1219_REV_EXP_13	1000	0	1000
r_1219_REV_EXP_2	1000	0	1000
r_1219_REV_EXP_3	1000	0	1000
r_1219_REV_EXP_4	1000	0	1000
r_1219_REV_EXP_5	1000	0	1000
r_1219_REV_EXP_6	1000	0	1000
r_1219_REV_EXP_7	1000	0	1000
r_1219_REV_EXP_8	1000	0	1000
r_1219_REV_EXP_9	1000	0	1000
r_1221	500.186973598768	0	500.186973598768
r_1222_EXP_1	500.186973598768	0	500.186973598768
r_1222_EXP_2	500.186973598768	0	500.186973598768
r_1223_EXP_1	1000	0	1000
r_1223_EXP_10	1000	0	1000
r_1223_EXP_11	1000	0	1000
r_1223_EXP_12	1000	0	1000
r_1223_EXP_13	1000	0	1000
r_1223_EXP_2	1000	0	1000
r_1223_EXP_3	1000	0	1000
r_1223_EXP_4	1000	0	1000
r_1223_EXP_5	1000	0	1000
r_1223_EXP_6	1000	0	1000
r_1223_EXP_7	1000	0	1000
r_1223_EXP_8	1000	0	1000
r_1223_EXP_9	1000	0	1000
r_1223_REV_EXP_1	1000	0	1000
r_1223_REV_EXP_10	1000	0	1000
r_1223_REV_EXP_11	1000	0	1000
r_1223_REV_EXP_12	1000	0	1000
r_1223_REV_EXP_13	1000	0	1000
r_1223_REV_EXP_2	1000	0	1000
r_1223_REV_EXP_3	1000	0	1000
r_1223_REV_EXP_4	1000	0	1000
r_1223_REV_EXP_5	1000	0	1000
r_1223_REV_EXP_6	1000	0	1000
r_1223_REV_EXP_7	1000	0	1000
r_1223_REV_EXP_8	1000	0	1000
r_1223_REV_EXP_9	1000	0	1000
r_1224_EXP_1	1000	0	1000
r_1224_EXP_10	1000	0	1000
r_1224_EXP_11	1000	0	1000
r_1224_EXP_12	1000	0	1000
r_1224_EXP_13	1000	0	1000
r_1224_EXP_2	1000	0	1000
r_1224_EXP_3	1000	0	1000
r_1224_EXP_4	1000	0	1000
r_1224_EXP_5	1000	0	1000
r_1224_EXP_6	1000	0	1000
r_1224_EXP_7	1000	0	1000
r_1224_EXP_8	1000	0	1000
r_1224_EXP_9	1000	0	1000
r_1224_REV_EXP_1	1000	0	1000
r_1224_REV_EXP_10	1000	0	1000
r_1224_REV_EXP_11	1000	0	1000
r_1224_REV_EXP_12	1000	0	1000
r_1224_REV_EXP_13	1000	0	1000
r_1224_REV_EXP_2	1000	0	1000
r_1224_REV_EXP_3	1000	0	1000
r_1224_REV_EXP_4	1000	0	1000
r_1224_REV_EXP_5	1000	0	1000
r_1224_REV_EXP_6	1000	0	1000
r_1224_REV_EXP_7	1000	0	1000
r_1224_REV_EXP_8	1000	0	1000
r_1224_REV_EXP_9	1000	0	1000
r_1225_EXP_1	1000	0	1000
r_1225_EXP_2	1000	0	1000
r_1225_EXP_3	1000	0	1000
r_1225_EXP_4	1000	0	1000
r_1225_REV_EXP_1	1000	0	1000
r_1225_REV_EXP_2	1000	0	1000
r_1225_REV_EXP_3	1000	0	1000
r_1225_REV_EXP_4	1000	0	1000
r_1226_EXP_1	0.287869381250561	0	0.287869381250561
r_1226_EXP_2	0.287869381250561	0	0.287869381250561
r_1226_EXP_3	0.287869381250561	0	0.287869381250561
r_1227_EXP_1	0	0	0
r_1227_EXP_10	0	0	0
r_1227_EXP_11	0	0	0
r_1227_EXP_2	0	0	0
r_1227_EXP_3	0	0	0
r_1227_EXP_4	0	0	0
r_1227_EXP_5	0	0	0
r_1227_EXP_6	0	0	0
r_1227_EXP_7	0	0	0
r_1227_EXP_8	0	0	0
r_1227_EXP_9	0	0	0
r_1229	0	0	0
r_1230	0	0	0
r_1231	0	0	0
r_1232	0	0	0
r_1235_EXP_1	1000	0	1000
r_1235_EXP_10	1000	0	1000
r_1235_EXP_11	1000	0	1000
r_1235_EXP_2	1000	0	1000
r_1235_EXP_3	1000	0	1000
r_1235_EXP_4	1000	0	1000
r_1235_EXP_5	1000	0	1000
r_1235_EXP_6	1000	0	1000
r_1235_EXP_7	1000	0	1000
r_1235_EXP_8	1000	0	1000
r_1235_EXP_9	1000	0	1000
r_1235_REV_EXP_1	1000	0	1000
r_1235_REV_EXP_10	1000	0	1000
r_1235_REV_EXP_11	1000	0	1000
r_1235_REV_EXP_2	1000	0	1000
r_1235_REV_EXP_3	1000	0	1000
r_1235_REV_EXP_4	1000	0	1000
r_1235_REV_EXP_5	1000	0	1000
r_1235_REV_EXP_6	1000	0	1000
r_1235_REV_EXP_7	1000	0	1000
r_1235_REV_EXP_8	1000	0	1000
r_1235_REV_EXP_9	1000	0	1000
r_1236	1000	0	1000
r_1236_REV	1000	0	1000
r_1237	0.0130896447486148	0.0075768400422	0.0206664847908148
r_1238_EXP_1	1000	0	1000
r_1238_EXP_10	1000	0	1000
r_1238_EXP_11	1000	0	1000
r_1238_EXP_12	1000	0	1000
r_1238_EXP_13	1000	0	1000
r_1238_EXP_2	1000	0	1000
r_1238_EXP_3	1000	0	1000
r_1238_EXP_4	1000	0	1000
r_1238_EXP_5	1000	0	1000
r_1238_EXP_6	1000	0	1000
r_1238_EXP_7	1000	0	1000
r_1238_EXP_8	1000	0	1000
r_1238_EXP_9	1000	0	1000
r_1238_REV_EXP_1	1000	0	1000
r_1238_REV_EXP_10	1000	0	1000
r_1238_REV_EXP_11	1000	0	1000
r_1238_REV_EXP_12	1000	0	1000
r_1238_REV_EXP_13	1000	0	1000
r_1238_REV_EXP_2	1000	0	1000
