Rxn	Par_wo_1	Par_wo_2	Par_wo_3	Par_Ac_1	Par_Ac_2	Par_Ac_3	ATS_wo_1	ATS_wo_2	ATS_wo_3	ATS_Ac_1	ATS_Ac_2	ATS_Ac_3
r_0186	8626.454788467936	8869.802975686729	9312.761171028109	3074.181543736986	3028.6723360955293	2673.562834688882	8194.708436290006	8798.01465615192	8008.639770947383	8796.587496337266	9218.527014622938	8568.556180626461
r_0187	196.753808593227	182.938333279358	190.58944013012	210.882916420186	197.652314616649	134.496818018032	146.607856729697	136.869133334179	98.4887009278927	228.719865322246	175.154998874408	189.983019412612
r_0188	91.1785942261297	89.8454536224064	81.2665633042137	83.9436851769672	74.868300991155	45.6119643713326	101.571456296392	79.2839491874817	133.092839091747	75.1661529228038	79.6159085792762	64.401023529699
r_0189	1486.69097322395	1414.79527571669	1378.62919891077	1327.74341066496	1233.82960033424	1239.70980086186	1395.17019214666	1324.45923537404	1270.59297052921	1352.99075261047	1540.56783100899	1405.0156633396
r_0190	1045.19462223427	1095.46504898645	1043.88835482436	1955.27364253667	1760.90243931197	1744.95002159047	946.722630385235	792.839491874817	962.704869430303	1722.37870411682	1605.25575672966	1619.68574177193
r_0191	23612.37658053939	23548.168651829237	22958.7715925273	20531.396950112852	18832.87155332176	21829.41833310062	22496.16112707915	20410.19222451639	22435.016242898797	17630.7580691359	17877.75227147648	18089.174159100272
r_0192	3241.15908106989	3660.93161627685	3511.87648564638	2865.34603427233	2940.82686293257	2657.18930901712	1799.5395747606	1905.31848415811	1823.37189555693	2519.13992509854	2413.35722880931	2496.613012168
r_0193	5244.20883001655	5269.48997872138	5017.24282494824	5281.28624180456	4850.46766021363	5252.39312799114	5703.33309317097	5540.69619637569	5289.99671109997	5565.51672284131	5580.07999255002	5652.26316512325
r_0194	5244.20883001655	5269.48997872138	5017.24282494824	5281.28624180456	4850.46766021363	5252.39312799114	5703.33309317097	5540.69619637569	5289.99671109997	5565.51672284131	5580.07999255002	5652.26316512325
r_0195	11345.49644575873	12666.0440100696	11952.9570193281	12685.733496499732	11249.211784924351	12507.03453812899	7654.27163109034	7387.59492850093	8055.665907426461	8628.00055335326	8627.37889342181	8645.8374088621
r_0198	450.134323074261	397.268451559315	416.974866477573	615.245790138503	621.906020233194	541.495884716076	581.640320489714	503.244435368963	540.356926712492	628.174277997717	668.77363206592	647.230286473475
r_0201	68136.32380317267	62669.910089990546	60305.59472624834	43111.22455923924	43892.789261081125	42099.84311473994	59711.55942556265	58356.32487353128	62054.979869324	45212.44098306642	46870.88057947712	46905.41213746414
r_0202	3617.39075408719	3760.51934800289	3299.03548651629	4008.82281893907	3943.06385220083	3857.13483324756	4102.14532457408	4085.20980287077	4249.21070940251	4089.03871900052	4175.85440498304	4262.27440727392
r_0203	2322.65471607615	2507.01289866859	2431.22468551773	1264.27379504335	1331.65751362934	1350.81586792023	1333.8440298545	1443.80244309835	1367.30710026921	1014.74306445785	1217.12820240568	1015.38947098492
r_0205	20192.699409721507	18785.277134496842	19332.734934620265	24261.772423099035	23617.455108663155	26446.752572537018	14804.51886584197	15082.31083911757	15157.499801362083	11979.337171525696	12494.72165266015	12279.128486329271
r_0206	973.211521529426	1040.25880639919	1010.02728678094	2335.06763278856	2146.22462841311	2165.98353886431	1104.82914254471	1029.02220366489	1118.86713396462	2848.79719577426	2959.72140143459	2982.84073981723
r_0207	2304.41899723092	2433.40457521891	2401.23345382212	3271.75631494618	3234.3106028179	3085.24005157885	1692.21879074932	1968.7456435081	1706.2501971562	2317.26511439158	2211.3318607894	2278.72288255918
r_0208	13240.0916563101	14455.3757551038	13799.8364163251	7323.5746799515	7398.98462595255	7888.53076114457	5892.10268647653	5489.78755531847	5793.08764286677	4405.81036346091	4446.54849415257	4400.73660786277
r_0209	3984.02468034384	4388.35504801489	3879.51093868925	3288.13557059047	3316.16661190156	3154.24276690984	1934.64877606052	1959.56539676007	1838.455750654	1507.61826719452	1543.55342758072	1715.21392667432
r_0210	3984.02468034384	4388.35504801489	3879.51093868925	3288.13557059047	3316.16661190156	3154.24276690984	1934.64877606052	1959.56539676007	1838.455750654	1507.61826719452	1543.55342758072	1715.21392667432
r_0211	5929.48794872662	6182.01669442847	5928.58928485978	2623.75201351911	2440.70661231165	2707.47942358038	2445.38072139992	2252.49872481066	2688.47534965329	1423.86169679483	1459.95672357248	1455.4631317712
r_0212	4235.48564547274	4123.14858852706	4162.00899208009	3854.24359379612	3635.60469613049	3848.94807041168	2812.37947386707	2749.06661709015	3053.14972876467	2331.22454279153	2676.08972712092	2709.13638981601
r_0213	402.145589271035	455.722120181122	456.640689042725	429.955460662515	419.262485550468	424.542129917788	395.745391041601	361.36789471768	423.235228311755	300.664611691215	310.502043459177	273.704350001221
r_0214	32488.372784784104	33500.44697236427	30610.405511253914	10216.560708123568	8960.23826262144	11341.00560279004	8054.80812856102	6788.37518622081	8142.619895633071	4046.086631616073	3813.602020947333	3852.254557468157
r_0215	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_0216	7931.57792299722	7866.34833101237	8268.87281620374	7029.77178183212	6711.19450084713	6907.288758386931	4978.91780109482	4956.49867604689	5422.20226459777	4474.53370327605	4900.35917305445	4757.08893806044
r_0217	9565.11442165904	9431.607679662971	9879.69219598369	8999.377273057551	8476.08991621196	8709.54611982856	6387.50309124289	6406.14309434853	6809.02964793377	6196.912407392871	6495.6629412117	6239.385829635679
r_0218	7931.57792299722	7866.34833101237	8268.87281620374	7029.77178183212	6711.19450084713	6907.288758386931	4978.91780109482	4956.49867604689	5422.20226459777	4474.53370327605	4900.35917305445	4757.08893806044
r_0219	3975.38670825926	4319.0766259446	3946.26561568914	1418.8530201863	1446.45557514912	1300.52575335697	1695.09345460676	1574.82960122924	1672.53334458629	944.945922458104	831.986244653436	906.981081376595
r_0220	8369.23517528264	8952.07110189519	8923.84261807223	9826.529683094	9232.75887822924	9632.311245187051	9468.18452513816	9628.40970290501	9299.64031013733	10640.30584731518	11147.22239995591	11679.12561711092
r_0225	1771.74405201511	2072.94028538444	2049.07834617053	1243.79972548799	1178.92617960739	1253.74425143765	952.471958100125	939.723439843204	1041.67328729141	708.709441843578	613.042496060427	606.442971571333
r_0226	7546.70827789535	7775.42040204512	8087.95796694317	7451.53761467249	8195.58334849844	7039.44650130899	5852.81561375811	6002.21223743546	6235.84315424531	6889.51481646727	6506.61012864135	6376.77467983237
r_0227	3698.97160155267	3741.03479179562	3735.35953473297	3349.55777925654	3074.59156070343	3406.86287727415	3294.36478063202	3276.51352115845	3111.71057796504	2501.95909014475	3038.34211115663	2834.71838569892
r_0228	1974.25650866472	1657.2697529627	1714.33750208413	2344.28096408847	2427.72944013985	2309.8366572662	1812.95467276201	1949.55058212587	1842.89217862372	2469.74502460641	2868.16310656842	2828.27828334595
r_0229	3443.67153771951	3507.22011730839	3602.81763982014	2784.47345952867	3087.56873287523	2851.33254198228	3748.56167010834	3952.51350896751	3786.93491495717	3802.33353570926	3735.97651008253	3768.53322687956
r_0230	3862.13329648364	3416.29218834114	3515.7463219942	3405.86147053378	3312.1736358487	3291.07866002384	3116.13562147043	2966.88883538418	3031.85487450999	2795.10708654369	2905.98066314358	3026.84810589586
r_0231	6257.73088794069	6813.09982047501	6567.11228225003	4433.65976221274	4667.78900579521	4484.00695896639	4722.11449649639	5035.78262523436	4860.5504836306	4799.89576521333	4601.79951588216	4783.92269786448
r_0233	7948.85386716638	8251.70955377836	7624.54506429177	3813.2954546854	3489.86107020104	4406.81748079952	3160.21380061792	2617.20489107308	3282.95669759642	2242.09896146878	2019.25848134189	2027.55889079336
r_0234	7116.72922301844	6977.63607289195	6800.26992220617	6239.47269699531	5991.46056731883	6183.34501618552	6204.48282565222	6356.06902117748	5826.80449543668	5593.43557964121	6112.51138117393	5628.6494564957
r_0235	7116.72922301844	6977.63607289195	6800.26992220617	6239.47269699531	5991.46056731883	6183.34501618552	6204.48282565222	6356.06902117748	5826.80449543668	5593.43557964121	6112.51138117393	5628.6494564957
r_0236	11127.6275942921	11171.1455588341	11256.3864767206	3851.17248336281	3784.34305409958	3861.81298343949	7140.66502189349	6931.08629475827	7001.57062181983	4587.28293266025	4738.14175932417	4644.38714688346
r_0237	11127.6275942921	11171.1455588341	11256.3864767206	3851.17248336281	3784.34305409958	3861.81298343949	7140.66502189349	6931.08629475827	7001.57062181983	4587.28293266025	4738.14175932417	4644.38714688346
r_0238	3843.89757763842	3857.94212903923	3673.44215316785	4301.60201358068	4478.12264328429	4281.67696316535	3811.80427497213	3644.55795896561	3844.6084785636	3327.71297011098	3534.94634091986	3683.73854589879
r_0239	3843.89757763842	3857.94212903923	3673.44215316785	4301.60201358068	4478.12264328429	4281.67696316535	3811.80427497213	3644.55795896561	3844.6084785636	3327.71297011098	3534.94634091986	3683.73854589879
r_0240	3843.89757763842	3857.94212903923	3673.44215316785	4301.60201358068	4478.12264328429	4281.67696316535	3811.80427497213	3644.55795896561	3844.6084785636	3327.71297011098	3534.94634091986	3683.73854589879
r_0241	3843.89757763842	3857.94212903923	3673.44215316785	4301.60201358068	4478.12264328429	4281.67696316535	3811.80427497213	3644.55795896561	3844.6084785636	3327.71297011098	3534.94634091986	3683.73854589879
r_0242	3739.28213794738	3910.9834209368	3672.4746940809	1076.93605861182	987.263329070031	1102.87390774786	1157.53131326454	1065.74319065699	1130.4018466859	525.089268275015	501.58022404944	471.200822158965
r_0243	2666.25405010725	2830.67302677823	2736.94175699548	1531.46040274077	1416.50825475265	1374.20661887989	1348.21734914173	1449.64441830164	1456.92294525766	630.32188236694	762.322324646569	752.418624905317
r_0244	8565.02920919981	8837.32871534127	8259.1982253342	3492.87626614405	3698.49406896306	3364.75952554676	2531.62063712327	2457.80242481193	2368.16525023915	1612.85088128645	1810.26672132129	1850.45607608669
r_0250	32488.372784784104	33500.44697236427	30610.405511253914	10216.560708123568	8960.23826262144	11341.00560279004	8054.80812856102	6788.37518622081	8142.619895633071	4046.086631616073	3813.602020947333	3852.254557468157
r_0252	26409.1599865914	22727.6523404343	22094.8306278766	3902.35765725121	3979.9988806898	4347.17106585239	17340.9306093943	16842.4145110797	17034.9961181497	5169.28371671968	5326.30428395358	5410.75932688688
r_0253	26062.6813285321	23528.684095622	22814.620188571	5949.76461278699	6247.01103470198	5465.24896172403	10911.2657815756	10260.1775927463	11075.9860692152	4052.52944472373	4410.7213352919	4308.42847413687
r_0254	26062.6813285321	23528.684095622	22814.620188571	5949.76461278699	6247.01103470198	5465.24896172403	10911.2657815756	10260.1775927463	11075.9860692152	4052.52944472373	4410.7213352919	4308.42847413687
r_0255	2986.8187919127968	2983.30205040183	3073.617519255797	1910.2306895148881	1713.984970690848	1981.1966062830058	5065.15771681817	4964.844354908725	4814.411632745456	3209.5947298037167	3252.3098654634327	3239.3714835438673
r_0256	3128.865443970346	3090.467109541809	3195.517364212118	2036.1462172803392	1860.726840633512	2147.2709380965757	5241.470433408133	5150.9529935277615	5006.065321037572	3320.1963548186995	3389.647307762684	3361.733428250295
r_0259	3843.89757763842	3857.94212903923	3673.44215316785	4301.60201358068	4478.12264328429	4281.67696316535	3811.80427497213	3644.55795896561	3844.6084785636	3327.71297011098	3534.94634091986	3683.73854589879
r_0260	6423.77190689985	7054.49182237618	6330.08480594608	4177.73389277077	4138.71967879105	4254.77759956174	3237.82972476894	3206.409818719	3349.5031171423	3122.61675285019	2841.29273742292	3073.00217275881
r_0261	3843.89757763842	3857.94212903923	3673.44215316785	4301.60201358068	4478.12264328429	4281.67696316535	3811.80427497213	3644.55795896561	3844.6084785636	3327.71297011098	3534.94634091986	3683.73854589879
r_0262	6423.77190689985	7054.49182237618	6330.08480594608	4177.73389277077	4138.71967879105	4254.77759956174	3237.82972476894	3206.409818719	3349.5031171423	3122.61675285019	2841.29273742292	3073.00217275881
r_0263	1772.70382669117	1857.52769175963	1827.53021525785	1800.69441739372	2007.46871057617	1805.76597408558	1362.59066842895	1482.19256586282	1381.50366977233	1609.62947473261	1672.92927902204	1599.29208432086
r_0264	1772.70382669117	1857.52769175963	1827.53021525785	1800.69441739372	2007.46871057617	1805.76597408558	1362.59066842895	1482.19256586282	1381.50366977233	1609.62947473261	1672.92927902204	1599.29208432086
r_0265	1772.70382669117	1857.52769175963	1827.53021525785	1800.69441739372	2007.46871057617	1805.76597408558	1362.59066842895	1482.19256586282	1381.50366977233	1609.62947473261	1672.92927902204	1599.29208432086
r_0266	1772.70382669117	1857.52769175963	1827.53021525785	1800.69441739372	2007.46871057617	1805.76597408558	1362.59066842895	1482.19256586282	1381.50366977233	1609.62947473261	1672.92927902204	1599.29208432086
r_0267	6423.77190689985	7054.49182237618	6330.08480594608	4177.73389277077	4138.71967879105	4254.77759956174	3237.82972476894	3206.409818719	3349.5031171423	3122.61675285019	2841.29273742292	3073.00217275881
r_0268	6423.77190689985	7054.49182237618	6330.08480594608	4177.73389277077	4138.71967879105	4254.77759956174	3237.82972476894	3206.409818719	3349.5031171423	3122.61675285019	2841.29273742292	3073.00217275881
r_0269	6423.77190689985	7054.49182237618	6330.08480594608	4177.73389277077	4138.71967879105	4254.77759956174	3237.82972476894	3206.409818719	3349.5031171423	3122.61675285019	2841.29273742292	3073.00217275881
r_0270	6423.77190689985	7054.49182237618	6330.08480594608	4177.73389277077	4138.71967879105	4254.77759956174	3237.82972476894	3206.409818719	3349.5031171423	3122.61675285019	2841.29273742292	3073.00217275881
r_0271	25088.5100323267	26264.0992920536	26150.419120391598	38565.9811179498	36044.594829181704	41503.3789652687	26822.5302325339	25135.515596090198	26683.339666707398	32769.2212677886	33812.8763736186	32824.1283426955
r_0272	48415.83353407489	49222.31888094049	44125.80895601414	48763.0914599958	46647.9427375557	49400.09648924914	36720.956115003006	34983.416653061664	35290.8972135676	39293.64334148792	37596.62242884866	39707.52440762813
r_0273	2723.84053067112	2671.54915108553	2782.41233408236	1060.55680296754	1019.20713749292	1237.37072576589	2253.73646423692	2418.57773416128	2175.62427635309	2321.56032313002	2305.87575222729	2400.01147687345
r_0274	3063.60076599796	3167.32285902604	2913.98676990823	2608.39646135259	2583.45550620146	2510.99711551926	2656.18940427922	2648.08390286189	2770.99290989017	2143.30916048452	2427.29001281068	2527.74017354069
r_0278	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_0279	2616.34576695189	2830.67302677823	2829.81782934316	1934.79957298132	2039.41251899906	1983.53568137897	1444.99769900904	1540.6123178957	1513.70922327013	1092.05682174988	1290.77291784152	1241.86640373103
r_0280	35980.0330563068	34501.7366663489	31690.0898522955	10603.5206227198	9836.69650622456	11567.8958870987	25842.2698571451	23021.5551403861	28155.3464670621	11052.645886206	10656.5893633361	10878.4062245583
r_0281	286.012853467228	292.268343109033	271.856003434334	315.300671152511	436.23263377513	378.930165546455	459.946217191207	440.651843905161	415.24965796625	644.281310766889	534.421786338391	576.389160590806
r_0282	286.012853467228	292.268343109033	271.856003434334	315.300671152511	436.23263377513	378.930165546455	459.946217191207	440.651843905161	415.24965796625	644.281310766889	534.421786338391	576.389160590806
r_0283	286.012853467228	292.268343109033	271.856003434334	315.300671152511	436.23263377513	378.930165546455	459.946217191207	440.651843905161	415.24965796625	644.281310766889	534.421786338391	576.389160590806
